Date,ARM,CHAT,MSFT,NVDA
2024-01-11,69.7699966430664,31.260000228881836,383.9200439453125,548.1942749023438
2024-01-12,70.0,31.1299991607666,387.7529602050781,547.0743408203125
2024-01-16,68.4800033569336,30.950000762939453,389.54962158203125,563.7935791015625
2024-01-17,69.86000061035156,30.6299991607666,388.7510986328125,560.5037231445312
2024-01-18,74.2300033569336,30.989999771118164,393.1429748535156,571.043212890625
2024-01-19,78.58000183105469,31.950000762939453,397.93414306640625,594.882080078125
2024-01-22,77.11000061035156,31.8799991607666,395.7781066894531,596.5120239257812
2024-01-23,76.3499984741211,32.33000183105469,398.1636962890625,598.701904296875
2024-01-24,75.73999786376953,32.75,401.8169250488281,613.5911865234375
2024-01-25,73.91000366210938,32.88999938964844,404.1226806640625,616.1410522460938
2024-01-26,71.16999816894531,32.650001525878906,403.1844177246094,610.2813720703125
2024-01-29,72.93000030517578,33.0,408.9637145996094,624.6207275390625
2024-01-30,71.97000122070312,32.75,407.8358154296875,627.7105712890625
2024-01-31,70.66999816894531,31.850000381469727,396.84613037109375,615.2411499023438
2024-02-01,70.5199966430664,32.42900085449219,403.0346984863281,630.240478515625
2024-02-02,71.0,33.40999984741211,410.4609680175781,661.5689697265625
2024-02-05,73.2699966430664,33.4900016784668,404.9012451171875,693.2874755859375
2024-02-06,72.9800033569336,33.63999938964844,404.74151611328125,682.197998046875
2024-02-07,77.01000213623047,33.880001068115234,413.28570556640625,700.9570922851562
2024-02-08,113.88999938964844,34.0099983215332,413.3456115722656,696.3773193359375
2024-02-09,115.20999908447266,34.68000030517578,419.7737121582031,721.2962036132812
2024-02-12,148.97000122070312,34.709999084472656,414.4934997558594,722.4461059570312
2024-02-13,119.9800033569336,34.060001373291016,405.57000732421875,721.2462158203125
2024-02-14,126.4000015258789,34.939998626708984,409.489990234375,738.96533203125
2024-02-15,133.67999267578125,35.150001525878906,406.55999755859375,726.5459594726562
2024-02-16,128.33999633789062,34.290000915527344,404.05999755859375,726.095947265625
2024-02-20,121.7699966430664,33.849998474121094,402.7900085449219,694.4874267578125
2024-02-21,123.38999938964844,33.52000045776367,402.17999267578125,674.6882934570312
2024-02-22,128.52999877929688,35.18000030517578,411.6499938964844,785.3431396484375
2024-02-23,133.33999633789062,34.95000076293945,410.3399963378906,788.1329956054688
2024-02-26,146.1999969482422,35.15999984741211,407.5400085449219,790.8828735351562
2024-02-27,137.9499969482422,35.27000045776367,407.4800109863281,786.9730834960938
2024-02-28,133.86000061035156,34.79999923706055,407.7200012207031,776.5935668945312
2024-02-29,141.0399932861328,35.349998474121094,413.6400146484375,791.0828857421875
2024-03-01,141.6199951171875,36.16999816894531,415.5,822.7514038085938
2024-03-04,138.00999450683594,36.349998474121094,414.9200134277344,852.3300170898438
2024-03-05,134.07000732421875,35.65999984741211,402.6499938964844,859.6400146484375
2024-03-06,136.99000549316406,36.189998626708984,402.0899963378906,887.0
2024-03-07,140.85000610351562,36.810001373291016,409.1400146484375,926.6900024414062
2024-03-08,131.47999572753906,35.849998474121094,406.2200012207031,875.280029296875
2024-03-11,126.73999786376953,35.470001220703125,404.5199890136719,857.739990234375
2024-03-12,129.5,36.369998931884766,415.2799987792969,919.1300048828125
2024-03-13,131.27000427246094,36.09000015258789,415.1000061035156,908.8800048828125
2024-03-14,130.9600067138672,35.599998474121094,425.2200012207031,879.4400024414062
2024-03-15,126.97000122070312,34.93000030517578,416.4200134277344,878.3699951171875
2024-03-18,129.75,35.380001068115234,417.32000732421875,884.5499877929688
2024-03-19,124.58999633789062,35.189998626708984,421.4100036621094,893.97998046875
2024-03-20,131.3300018310547,35.630001068115234,425.2300109863281,903.719970703125
2024-03-21,133.60000610351562,35.84000015258789,429.3699951171875,914.3499755859375
2024-03-22,134.14999389648438,35.88999938964844,428.739990234375,942.8900146484375
2024-03-25,138.30999755859375,35.83000183105469,422.8599853515625,950.02001953125
2024-03-26,127.95999908447266,35.650001525878906,421.6499938964844,925.6099853515625
2024-03-27,125.62000274658203,35.58000183105469,421.42999267578125,902.5
2024-03-28,126.7300033569336,35.685001373291016,420.94000244140625,906.4550170898438
